code_statut_contrat,codeperiodicite,dateEffet,datefin,duree,idassure,id_souscripteur,police,prime,produitcode
1,12,null,null,null,101003412,null,101003412,0,50
1,12,null,null,null,101003483,null,101003483,216894,50
1,12,null,null,null,101003596,null,101003596,302310,50
1,12,null,null,null,101003606,null,101003606,155466,50
1,12,null,null,null,101003037,null,101003037,0,50
1,12,null,null,null,101003118,null,101003118,0,50
1,12,null,null,null,101003541,null,101003541,294450,50
1,12,null,null,null,101002936,null,101002936,0,50
1,12,null,null,null,101003345,null,101003345,222786,50
1,12,null,null,null,101003389,null,101003389,285966,50
1,12,null,null,null,101003602,null,101003602,341226,50
1,12,null,null,null,101003487,null,101003487,254550,50
1,12,null,null,null,101003595,null,101003595,336390,50
1,12,null,null,null,101003730,null,101003730,234858,50
1,12,null,null,null,101003653,null,101003653,161280,50
1,12,null,null,null,101003743,null,101003743,0,50
1,12,null,null,null,101003438,null,101003438,146694,50
1,12,null,null,null,101000324,null,101000324,0,50
1,12,null,null,null,101001532,null,101001532,0,50
1,12,null,null,null,101001505,null,101001505,0,50
1,12,null,null,null,101000476,null,101000476,0,50
1,12,null,null,null,101001515,null,101001515,0,50
1,12,null,null,null,101000776,null,101000776,0,50
1,12,null,null,null,101001431,null,101001431,0,50
1,12,null,null,null,101001960,null,101001960,0,50
1,12,null,null,null,101002844,null,101002844,311304,50
1,12,null,null,null,101002805,null,101002805,0,50
1,12,null,null,null,101002285,null,101002285,0,50
1,12,null,null,null,101003273,null,101003273,0,50
1,12,null,null,null,101003354,null,101003354,829440,50
1,12,null,null,null,101003385,null,101003385,156816,50
1,12,null,null,null,101003410,null,101003410,168000,50
1,12,null,null,null,101003398,null,101003398,222522,50
1,12,null,null,null,101003370,null,101003370,222786,50
1,12,null,null,null,101003422,null,101003422,523224,50
1,12,null,null,null,101003435,null,101003435,260466,50
1,12,null,null,null,101003481,null,101003481,155466,50
1,12,null,null,null,101003495,null,101003495,269784,50
1,12,null,null,null,101002749,null,101002749,370140,50
1,12,null,null,null,101003472,null,101003472,312618,50
1,12,null,null,null,101003418,null,101003418,353712,50
1,12,null,null,null,101003540,null,101003540,0,50
1,12,null,null,null,101003700,null,101003700,251520,50
1,12,null,null,null,101003741,null,101003741,136560,50
1,12,null,null,null,101003701,null,101003701,163296,50
1,12,null,null,null,101003751,null,101003751,0,50
1,12,null,null,null,101003739,null,101003739,0,50
1,12,null,null,null,101003673,null,101003673,0,50
1,12,null,null,null,101003719,null,101003719,738000,50
1,12,null,null,null,101003756,null,101003756,228960,50
1,12,null,null,null,101003721,null,101003721,306720,50
1,12,null,null,null,101003661,null,101003661,222228,50
1,12,null,null,null,101003772,null,101003772,222108,50
1,12,null,null,null,101003790,null,101003790,222348,50
1,12,null,null,null,101003789,null,101003789,139170,50
1,12,null,null,null,101003782,null,101003782,286200,50
1,12,null,null,null,101003819,null,101003819,155466,50
1,12,null,null,null,101003815,null,101003815,113280,50
1,12,null,null,null,101003691,null,101003691,277830,50
1,12,null,null,null,101003946,null,101003946,528000,50
1,12,null,null,null,101003923,null,101003923,408000,50
1,12,null,null,null,101003903,null,101003903,202974,50
1,12,null,null,null,101003854,null,101003854,216000,50
1,12,null,null,null,101003783,null,101003783,216480,50
1,12,null,null,null,101003827,null,101003827,243972,50
1,12,null,null,null,101003822,null,101003822,0,50
1,12,null,null,null,101003421,null,101003421,333870,50
1,12,null,null,null,101003628,null,101003628,0,50
1,12,null,null,null,101003860,null,101003860,216000,50
1,12,null,null,null,101003806,null,101003806,251520,50
1,12,null,null,null,101003877,null,101003877,270000,50
1,12,null,null,null,101003813,null,101003813,155622,50
1,12,null,null,null,101003753,null,101003753,170802,50
1,12,null,null,null,101003810,null,101003810,508800,50
1,12,null,null,null,101003771,null,101003771,197748,50
1,12,null,null,null,101003640,null,101003640,222354,50
1,12,null,null,null,101003702,null,101003702,267120,50
1,12,null,null,null,101003809,null,101003809,227148,50
1,12,null,null,null,101003869,null,101003869,324000,50
1,12,null,null,null,101003655,null,101003655,155466,50
1,12,null,null,null,101003796,null,101003796,139248,50
1,12,null,null,null,101003901,null,101003901,198000,50
1,12,null,null,null,101002961,null,101002961,182610,50
1,12,null,null,null,101002986,null,101002986,162876,50
1,12,null,null,null,101003388,null,101003388,216654,50
1,12,null,null,null,101003355,null,101003355,393216,50
1,12,null,null,null,101003382,null,101003382,243858,50
1,12,null,null,null,101003090,null,101003090,238458,50
1,12,null,null,null,101003603,null,101003603,244668,50
1,12,null,null,null,101003625,null,101003625,125928,50
1,12,null,null,null,101003659,null,101003659,241920,50
1,12,null,null,null,101003843,null,101003843,240000,50
1,12,null,null,null,101003779,null,101003779,155622,50
1,12,null,null,null,101003716,null,101003716,119376,50
1,12,null,null,null,101003762,null,101003762,912528,50
1,12,null,null,null,101003656,null,101003656,444000,50
1,12,null,null,null,101003376,null,101003376,155466,50
1,12,null,null,null,101003828,null,101003828,0,50
1,12,null,null,null,101003406,null,101003406,336162,50
1,12,null,null,null,101001298,null,101001298,0,50
1,12,null,null,null,101000046,null,101000046,0,50
1,12,null,null,null,101000914,null,101000914,0,50
1,12,null,null,null,101002495,null,101002495,0,50
1,12,null,null,null,101003363,null,101003363,325436,50
1,12,null,null,null,101003579,null,101003579,756000,50
1,12,null,null,null,101003639,null,101003639,238992,50
1,12,null,null,null,101003764,null,101003764,222348,50
1,12,null,null,null,101003805,null,101003805,155622,50
1,12,null,null,null,101003849,null,101003849,480000,50
1,12,null,null,null,101002098,null,101002098,0,50
1,12,null,null,null,101002930,null,101002930,249984,50
1,12,null,null,null,101002677,null,101002677,0,50
1,12,null,null,null,101002882,null,101002882,0,50
1,12,null,null,null,101002089,null,101002089,0,50
1,12,null,null,null,101002197,null,101002197,314106,50
1,12,null,null,null,101003178,null,101003178,0,50
1,12,null,null,null,101003046,null,101003046,147258,50
1,12,null,null,null,101003148,null,101003148,269784,50
1,12,null,null,null,101003113,null,101003113,0,50
1,12,null,null,null,101003184,null,101003184,258858,50
1,12,null,null,null,101003132,null,101003132,0,50
1,12,null,null,null,101002925,null,101002925,418926,50
1,12,null,null,null,101003158,null,101003158,163224,50
1,12,null,null,null,101003439,null,101003439,198042,50
1,12,null,null,null,101003147,null,101003147,246282,50
1,12,null,null,null,101003531,null,101003531,139240,50
1,12,null,null,null,101003057,null,101003057,794652,50
1,12,null,null,null,101003263,null,101003263,187630,50
1,12,null,null,null,101003634,null,101003634,216258,50
1,12,null,null,null,101003787,null,101003787,132678,50
1,12,null,null,null,101003848,null,101003848,113130,50
1,12,null,null,null,101003775,null,101003775,209538,50
1,12,null,null,null,101003897,null,101003897,157152,50
1,12,null,null,null,101003638,null,101003638,214476,50
1,12,null,null,null,101003792,null,101003792,139248,50
1,12,null,null,null,101003831,null,101003831,920640,50
1,12,null,null,null,101003794,null,101003794,155622,50
1,12,null,null,null,101003853,null,101003853,108972,50
1,12,null,null,null,101003867,null,101003867,234930,50
1,12,null,null,null,101003865,null,101003865,282630,50
1,12,null,null,null,101003560,null,101003560,231768,50
1,12,null,null,null,101003944,null,101003944,552000,50
1,12,null,null,null,101003927,null,101003927,216000,50
1,12,null,null,null,101003183,null,101003183,134934,50
1,12,null,null,null,101003911,null,101003911,290142,50
1,12,null,null,null,101003967,null,101003967,145296,50
1,12,null,null,null,101003964,null,101003964,157152,50
1,12,null,null,null,101003957,null,101003957,216000,50
1,12,null,null,null,101003956,null,101003956,960000,50
1,12,null,null,null,101003980,null,101003980,145296,50
1,12,null,null,null,101003925,null,101003925,336000,50
1,12,null,null,null,101003951,null,101003951,176010,50
1,12,null,null,null,101003924,null,101003924,336000,50
1,12,null,null,null,101003981,null,101003981,216000,50
1,12,null,null,null,101003948,null,101003948,353502,50
1,12,null,null,null,101003906,null,101003906,216000,50
1,12,null,null,null,101003932,null,101003932,122328,50
1,12,null,null,null,101003983,null,101003983,306000,50
1,12,null,null,null,101003965,null,101003965,145296,50
1,12,null,null,null,101003327,null,101003327,315786,50
1,12,null,null,null,101003963,null,101003963,216000,50
1,12,null,null,null,101003939,null,101003939,240000,50
1,12,null,null,null,101003955,null,101003955,240000,50
1,12,null,null,null,101003755,null,101003755,267348,50
1,12,null,null,null,101003876,null,101003876,240000,50
1,12,null,null,null,101003912,null,101003912,344964,50
1,12,null,null,null,101003931,null,101003931,122400,50
1,12,null,null,null,101003970,null,101003970,155466,50
1,12,null,null,null,101003803,null,101003803,246876,50
1,12,null,null,null,101003859,null,101003859,79806,50
1,12,null,null,null,101003823,null,101003823,348528,50
1,12,null,null,null,101003941,null,101003941,157152,50
1,12,null,null,null,101002852,null,101002852,753312,50
1,12,null,null,null,101003104,null,101003104,0,50
1,12,null,null,null,101002845,null,101002845,0,50
1,12,null,null,null,101003032,null,101003032,507282,50
1,12,null,null,null,101003947,null,101003947,166578,50
1,12,null,null,null,101003027,null,101003027,238116,50
1,12,null,null,null,101003969,null,101003969,234000,50
1,12,null,null,null,101003114,null,101003114,222108,50
1,12,null,null,null,101003144,null,101003144,200874,50
1,12,null,null,null,101001213,null,101001213,567546,50
1,12,null,null,null,101003091,null,101003091,218420,50
1,12,null,null,null,101003973,null,101003973,155466,50
1,12,null,null,null,101003943,null,101003943,288000,50
1,12,null,null,null,101003312,null,101003312,285966,50
1,12,null,null,null,101003291,null,101003291,0,50
1,12,null,null,null,101003391,null,101003391,155466,50
1,12,null,null,null,101003426,null,101003426,269784,50
1,12,null,null,null,101003801,null,101003801,228960,50
1,12,null,null,null,101003475,null,101003475,96120,50
1,12,null,null,null,101003566,null,101003566,237492,50
1,12,null,null,null,101003952,null,101003952,346602,50
1,12,null,null,null,101003025,null,101003025,220968,50
1,12,null,null,null,101003798,null,101003798,139248,50
1,12,null,null,null,101003030,null,101003030,299070,50
1,12,null,null,null,101003049,null,101003049,502014,50
1,12,null,null,null,101001066,null,101001066,0,50
1,12,null,null,null,101003571,null,101003571,296760,50
1,12,null,null,null,101003979,null,101003979,152016,50
1,12,null,null,null,101002865,null,101002865,341106,50
