code_statut_contrat,codeperiodicite,dateEffet,datefin,duree,idassure,id_souscripteur,police,prime,produitcode
1,12,null,null,null,101003605,null,101003605,2683872,50
1,12,null,null,null,101003587,null,101003587,337184,50
1,12,null,null,null,101003601,null,101003601,851652,50
1,12,null,null,null,101003379,null,101003379,614112,50
1,12,null,null,null,101003536,null,101003536,935960,50
1,12,null,null,null,101003496,null,101003496,701694,50
1,12,null,null,null,101003502,null,101003502,999960,50
1,12,null,null,null,101003048,null,101003048,0,50
1,12,null,null,null,101000776,null,101000776,0,50
1,12,null,null,null,101000364,null,101000364,0,50
1,12,null,null,null,101001374,null,101001374,0,50
1,12,null,null,null,101002320,null,101002320,0,50
1,12,null,null,null,101002366,null,101002366,0,50
1,12,null,null,null,101001446,null,101001446,0,50
1,12,null,null,null,101002956,null,101002956,883952,50
1,12,null,null,null,101002754,null,101002754,0,50
1,12,null,null,null,101003019,null,101003019,529308,50
1,12,null,null,null,101002027,null,101002027,0,50
1,12,null,null,null,101003122,null,101003122,0,50
1,12,null,null,null,101003043,null,101003043,0,50
1,12,null,null,null,101003111,null,101003111,1093584,50
1,12,null,null,null,101003118,null,101003118,0,50
1,12,null,null,null,101003077,null,101003077,767748,50
1,12,null,null,null,101003219,null,101003219,618018,50
1,12,null,null,null,101003228,null,101003228,597864,50
1,12,null,null,null,101003344,null,101003344,731130,50
1,12,null,null,null,101003252,null,101003252,1580880,50
1,12,null,null,null,101003215,null,101003215,957024,50
1,12,null,null,null,101003400,null,101003400,0,50
1,12,null,null,null,101002827,null,101002827,295056,50
1,12,null,null,null,101003375,null,101003375,870336,50
1,12,null,null,null,101003449,null,101003449,749016,50
1,12,null,null,null,101003482,null,101003482,1788684,50
1,12,null,null,null,101003434,null,101003434,618018,50
1,12,null,null,null,101003253,null,101003253,818478,50
1,12,null,null,null,101002844,null,101002844,1202448,50
1,12,null,null,null,101003566,null,101003566,909648,50
1,12,null,null,null,101003126,null,101003126,1092648,50
1,12,null,null,null,101003592,null,101003592,629592,50
1,12,null,null,null,101003556,null,101003556,0,50
1,12,null,null,null,101003554,null,101003554,821490,50
1,12,null,null,null,101003591,null,101003591,0,50
1,12,null,null,null,101003590,null,101003590,2173170,50
1,12,null,null,null,101003497,null,101003497,1103070,50
1,12,null,null,null,101003581,null,101003581,1158720,50
1,12,null,null,null,101003622,null,101003622,604554,50
1,12,null,null,null,101003248,null,101003248,1793190,50
1,12,null,null,null,101003542,null,101003542,0,50
1,12,null,null,null,101003206,null,101003206,646314,50
1,12,null,null,null,101003603,null,101003603,945048,50
1,12,null,null,null,101003738,null,101003738,912000,50
1,12,null,null,null,101003739,null,101003739,0,50
1,12,null,null,null,101003659,null,101003659,889920,50
1,12,null,null,null,101003718,null,101003718,1158720,50
1,12,null,null,null,101003702,null,101003702,1023120,50
1,12,null,null,null,101003635,null,101003635,487710,50
1,12,null,null,null,101003730,null,101003730,863940,50
1,12,null,null,null,101003741,null,101003741,526080,50
1,12,null,null,null,101003679,null,101003679,0,50
1,12,null,null,null,101003637,null,101003637,1107432,50
1,12,null,null,null,101003765,null,101003765,1165344,50
1,12,null,null,null,101003706,null,101003706,883008,50
1,12,null,null,null,101003722,null,101003722,588480,50
1,12,null,null,null,101003729,null,101003729,2673894,50
1,12,null,null,null,101003656,null,101003656,1351728,50
1,12,null,null,null,101003629,null,101003629,702912,50
1,12,null,null,null,101003726,null,101003726,0,50
1,12,null,null,null,101003633,null,101003633,0,50
1,12,null,null,null,101003682,null,101003682,993928,50
1,12,null,null,null,101003661,null,101003661,851184,50
1,12,null,null,null,101003723,null,101003723,1095318,50
1,12,null,null,null,101003646,null,101003646,943232,50
1,12,null,null,null,101003479,null,101003479,680448,50
1,12,null,null,null,101003638,null,101003638,821490,50
1,12,null,null,null,101003731,null,101003731,1360000,50
1,12,null,null,null,101003751,null,101003751,648000,50
1,12,null,null,null,101003673,null,101003673,719424,50
1,12,null,null,null,101003689,null,101003689,838848,50
1,12,null,null,null,101003756,null,101003756,876960,50
1,12,null,null,null,101003262,null,101003262,853548,50
1,12,null,null,null,101003155,null,101003155,749928,50
1,12,null,null,null,101003501,null,101003501,1632000,50
1,12,null,null,null,101003704,null,101003704,876960,50
1,12,null,null,null,101003649,null,101003649,1095318,50
1,12,null,null,null,101003721,null,101003721,1206720,50
1,12,null,null,null,101003725,null,101003725,838152,50
1,12,null,null,null,101003167,null,101003167,0,50
1,12,null,null,null,101003644,null,101003644,850722,50
1,12,null,null,null,101003540,null,101003540,522460,50
1,12,null,null,null,101003754,null,101003754,3276972,50
1,12,null,null,null,101003623,null,101003623,489288,50
1,12,null,null,null,101003714,null,101003714,469152,50
1,12,null,null,null,101003703,null,101003703,936000,50
1,12,null,null,null,101003647,null,101003647,851430,50
1,12,null,null,null,101003749,null,101003749,1219008,50
1,12,null,null,null,101003760,null,101003760,876960,50
1,12,null,null,null,101003641,null,101003641,1119318,50
1,12,null,null,null,101003764,null,101003764,851628,50
1,12,null,null,null,101003680,null,101003680,2289588,50
1,12,null,null,null,101002986,null,101002986,631344,50
1,12,null,null,null,101003152,null,101003152,934380,50
1,12,null,null,null,101003034,null,101003034,1940640,50
1,12,null,null,null,101003323,null,101003323,893328,50
1,12,null,null,null,101003358,null,101003358,703362,50
1,12,null,null,null,101003427,null,101003427,788934,50
1,12,null,null,null,101003477,null,101003477,140040,50
1,12,null,null,null,101003608,null,101003608,624018,50
1,12,null,null,null,101003398,null,101003398,869928,50
1,12,null,null,null,101003663,null,101003663,1100598,50
1,12,null,null,null,101003655,null,101003655,591354,50
1,12,null,null,null,101003743,null,101003743,0,50
1,12,null,null,null,101003716,null,101003716,457344,50
1,12,null,null,null,101003634,null,101003634,711792,50
1,12,null,null,null,101003700,null,101003700,971520,50
1,12,null,null,null,101003752,null,101003752,938592,50
1,12,null,null,null,101003759,null,101003759,1254720,50
1,12,null,null,null,101003640,null,101003640,851652,50
1,12,null,null,null,101003645,null,101003645,1709400,50
1,12,null,null,null,101003762,null,101003762,3570390,50
1,12,null,null,null,101003715,null,101003715,479502,50
1,12,null,null,null,101003742,null,101003742,1712000,50
1,12,null,null,null,101003707,null,101003707,828240,50
1,12,null,null,null,101003628,null,101003628,0,50
1,12,null,null,null,101003801,null,101003801,876960,50
1,12,null,null,null,101003805,null,101003805,591942,50
1,12,null,null,null,101003830,null,101003830,0,50
1,12,null,null,null,101003869,null,101003869,1296000,50
1,12,null,null,null,101003791,null,101003791,479796,50
1,12,null,null,null,101003766,null,101003766,851628,50
1,12,null,null,null,101003792,null,101003792,486288,50
1,12,null,null,null,101003868,null,101003868,875016,50
1,12,null,null,null,101003822,null,101003822,720000,50
1,12,null,null,null,101003857,null,101003857,864000,50
1,12,null,null,null,101003819,null,101003819,591354,50
1,12,null,null,null,101003821,null,101003821,560000,50
1,12,null,null,null,101003856,null,101003856,435888,50
1,12,null,null,null,101003785,null,101003785,591942,50
1,12,null,null,null,101003827,null,101003827,942372,50
1,12,null,null,null,101003860,null,101003860,864000,50
1,12,null,null,null,101003771,null,101003771,757422,50
1,12,null,null,null,101003787,null,101003787,479502,50
1,12,null,null,null,101003789,null,101003789,485994,50
1,12,null,null,null,101003826,null,101003826,889920,50
1,12,null,null,null,101003788,null,101003788,469152,50
1,12,null,null,null,101003846,null,101003846,1020000,50
1,12,null,null,null,101003842,null,101003842,1056000,50
1,12,null,null,null,101003873,null,101003873,581184,50
1,12,null,null,null,101003863,null,101003863,850722,50
1,12,null,null,null,101003861,null,101003861,864000,50
1,12,null,null,null,101003890,null,101003890,0,50
1,12,null,null,null,101003936,null,101003936,276472,50
1,12,null,null,null,101003854,null,101003854,864000,50
1,12,null,null,null,101003895,null,101003895,0,50
1,12,null,null,null,101003959,null,101003959,360000,50
1,12,null,null,null,101003794,null,101003794,591942,50
1,12,null,null,null,101003823,null,101003823,1356528,50
1,12,null,null,null,101003853,null,101003853,435888,50
1,12,null,null,null,101003913,null,101003913,899280,50
1,12,null,null,null,101003972,null,101003972,0,50
1,12,null,null,null,101003783,null,101003783,845760,50
1,12,null,null,null,101003643,null,101003643,838152,50
1,12,null,null,null,101003937,null,101003937,207354,50
1,12,null,null,null,101003896,null,101003896,680874,50
1,12,null,null,null,101003845,null,101003845,588480,50
1,12,null,null,null,101003866,null,101003866,591942,50
1,12,null,null,null,101003871,null,101003871,864000,50
1,12,null,null,null,101003699,null,101003699,2446060,50
1,12,null,null,null,101003833,null,101003833,0,50
1,12,null,null,null,101003892,null,101003892,0,50
1,12,null,null,null,101003809,null,101003809,856428,50
1,12,null,null,null,101003817,null,101003817,863292,50
1,12,null,null,null,101003767,null,101003767,864210,50
1,12,null,null,null,101003803,null,101003803,967344,50
1,12,null,null,null,101003415,null,101003415,591354,50
1,12,null,null,null,101003579,null,101003579,3024000,50
1,12,null,null,null,101003807,null,101003807,469440,50
1,12,null,null,null,101003778,null,101003778,851628,50
1,12,null,null,null,101003879,null,101003879,864000,50
1,12,null,null,null,101003796,null,101003796,486288,50
1,12,null,null,null,101003844,null,101003844,1248000,50
1,12,null,null,null,101003847,null,101003847,2112000,50
1,12,null,null,null,101003848,null,101003848,432360,50
1,12,null,null,null,101003907,null,101003907,440000,50
1,12,null,null,null,101003205,null,101003205,854478,50
1,12,null,null,null,101003894,null,101003894,0,50
1,12,null,null,null,101003728,null,101003728,591942,50
1,12,null,null,null,101003858,null,101003858,720000,50
1,12,null,null,null,101003828,null,101003828,0,50
1,12,null,null,null,101003859,null,101003859,319224,50
1,12,null,null,null,101003834,null,101003834,3396000,50
1,12,null,null,null,101003171,null,101003171,957678,50
1,12,null,null,null,101003212,null,101003212,548352,50
1,12,null,null,null,101003328,null,101003328,1124452,50
1,12,null,null,null,101003610,null,101003610,657474,50
1,12,null,null,null,101003653,null,101003653,597168,50
1,12,null,null,null,101003757,null,101003757,876960,50
1,12,null,null,null,101003773,null,101003773,591942,50
1,12,null,null,null,101003782,null,101003782,1096200,50
1,12,null,null,null,101003852,null,101003852,435888,50
1,12,null,null,null,101003815,null,101003815,432960,50
1,12,null,null,null,101003793,null,101003793,556578,50
1,12,null,null,null,101003836,null,101003836,2592000,50
1,12,null,null,null,101003797,null,101003797,587864,50
1,12,null,null,null,101003831,null,101003831,3440640,50
1,12,null,null,null,101003804,null,101003804,664080,50
1,12,null,null,null,101003967,null,101003967,96864,50
1,12,null,null,null,101003938,null,101003938,504000,50
1,12,null,null,null,101003795,null,101003795,320000,50
1,12,null,null,null,101003924,null,101003924,896000,50
1,12,null,null,null,101003961,null,101003961,773590,50
1,12,null,null,null,101003808,null,101003808,469440,50
1,12,null,null,null,101003971,null,101003971,148072,50
1,12,null,null,null,101003941,null,101003941,366688,50
1,12,null,null,null,101003973,null,101003973,0,50
1,12,null,null,null,101003905,null,101003905,680000,50
1,12,null,null,null,101003950,null,101003950,349220,50
1,12,null,null,null,101003915,null,101003915,387456,50
1,12,null,null,null,101003889,null,101003889,0,50
1,12,null,null,null,101003914,null,101003914,961900,50
1,12,null,null,null,101003899,null,101003899,720000,50
1,12,null,null,null,101003947,null,101003947,271346,50
1,12,null,null,null,101003918,null,101003918,584920,50
1,12,null,null,null,101003955,null,101003955,400000,50
1,12,null,null,null,101003958,null,101003958,360000,50
1,12,null,null,null,101003949,null,101003949,242160,50
1,12,null,null,null,101003874,null,101003874,581184,50
1,12,null,null,null,101003927,null,101003927,504000,50
1,12,null,null,null,101003875,null,101003875,1056000,50
1,12,null,null,null,101003888,null,101003888,0,50
1,12,null,null,null,101003768,null,101003768,864210,50
1,12,null,null,null,101003902,null,101003902,777440,50
1,12,null,null,null,101003946,null,101003946,880000,50
1,12,null,null,null,101003969,null,101003969,156000,50
1,12,null,null,null,101003928,null,101003928,504000,50
1,12,null,null,null,101003945,null,101003945,704000,50
1,12,null,null,null,101003906,null,101003906,720000,50
1,12,null,null,null,101003886,null,101003886,0,50
1,12,null,null,null,101003977,null,101003977,1120000,50
1,12,null,null,null,101003897,null,101003897,523840,50
1,12,null,null,null,101003982,null,101003982,72000,50
1,12,null,null,null,101003954,null,101003954,310930,50
1,12,null,null,null,101003968,null,101003968,160000,50
1,12,null,null,null,101003921,null,101003921,576000,50
1,12,null,null,null,101003925,null,101003925,768000,50
1,12,null,null,null,101003966,null,101003966,242160,50
1,12,null,null,null,101003919,null,101003919,387456,50
1,12,null,null,null,101003908,null,101003908,1120000,50
1,12,null,null,null,101003932,null,101003932,276472,50
1,12,null,null,null,101003960,null,101003960,600000,50
1,12,null,null,null,101003983,null,101003983,102000,50
1,12,null,null,null,101003774,null,101003774,591942,50
1,12,null,null,null,101003855,null,101003855,435888,50
1,12,null,null,null,101003935,null,101003935,276472,50
1,12,null,null,null,101003891,null,101003891,0,50
1,12,null,null,null,101003953,null,101003953,242160,50
1,12,null,null,null,101003942,null,101003942,1553636,50
1,12,null,null,null,101003909,null,101003909,1040000,50
1,12,null,null,null,101003970,null,101003970,103644,50
1,12,null,null,null,101003813,null,101003813,591942,50
1,12,null,null,null,101003820,null,101003820,1930078,50
1,12,null,null,null,101003965,null,101003965,242160,50
1,12,null,null,null,101003763,null,101003763,1033608,50
1,12,null,null,null,101003964,null,101003964,261920,50
1,12,null,null,null,101003545,null,101003545,1269496,50
1,12,null,null,null,101003912,null,101003912,1149880,50
1,12,null,null,null,101003798,null,101003798,486288,50
1,12,null,null,null,101003926,null,101003926,504000,50
1,12,null,null,null,101003843,null,101003843,960000,50
1,12,null,null,null,101003943,null,101003943,672000,50
1,12,null,null,null,101003930,null,101003930,288514,50
1,12,null,null,null,101003864,null,101003864,851628,50
1,12,null,null,null,101003916,null,101003916,576000,50
1,12,null,null,null,101003901,null,101003901,660000,50
1,12,null,null,null,101003799,null,101003799,851628,50
1,12,null,null,null,101003838,null,101003838,864000,50
1,12,null,null,null,101003974,null,101003974,0,50
1,12,null,null,null,101003948,null,101003948,589170,50
1,12,null,null,null,101003877,null,101003877,1080000,50
1,12,null,null,null,101003944,null,101003944,1288000,50
1,12,null,null,null,101003957,null,101003957,360000,50
1,12,null,null,null,101003922,null,101003922,640000,50
1,12,null,null,null,101003872,null,101003872,1440000,50
1,12,null,null,null,101003235,null,101003235,951264,50
1,12,null,null,null,101003263,null,101003263,676698,50
1,12,null,null,null,101003367,null,101003367,618018,50
1,12,null,null,null,101003442,null,101003442,593772,50
1,12,null,null,null,101003380,null,101003380,726720,50
1,12,null,null,null,101003299,null,101003299,717852,50
1,12,null,null,null,101003446,null,101003446,603918,50
1,12,null,null,null,101003394,null,101003394,1071318,50
1,12,null,null,null,101003436,null,101003436,831666,50
1,12,null,null,null,101003461,null,101003461,618018,50
1,12,null,null,null,101003468,null,101003468,917598,50
1,12,null,null,null,101003450,null,101003450,581184,50
1,12,null,null,null,101003460,null,101003460,1091136,50
1,12,null,null,null,101003538,null,101003538,0,50
1,12,null,null,null,101003567,null,101003567,605868,50
1,12,null,null,null,101003495,null,101003495,979496,50
1,12,null,null,null,101003532,null,101003532,1728000,50
1,12,null,null,null,101003582,null,101003582,941208,50
1,12,null,null,null,101003510,null,101003510,1714560,50
1,12,null,null,null,101003534,null,101003534,1841514,50
1,12,null,null,null,101003498,null,101003498,859188,50
1,12,null,null,null,101003578,null,101003578,910070,50
1,12,null,null,null,101003761,null,101003761,876960,50
1,12,null,null,null,101003651,null,101003651,746232,50
1,12,null,null,null,101003624,null,101003624,937224,50
1,12,null,null,null,101003698,null,101003698,3490836,50
1,12,null,null,null,101003676,null,101003676,1456560,50
1,12,null,null,null,101003662,null,101003662,0,50
1,12,null,null,null,101003724,null,101003724,838848,50
1,12,null,null,null,101003753,null,101003753,607122,50
1,12,null,null,null,101003740,null,101003740,478596,50
1,12,null,null,null,101003678,null,101003678,534816,50
1,12,null,null,null,101003735,null,101003735,482688,50
1,12,null,null,null,101003736,null,101003736,443958,50
1,12,null,null,null,101003658,null,101003658,898560,50
1,12,null,null,null,101003717,null,101003717,746232,50
1,12,null,null,null,101003675,null,101003675,800640,50
1,12,null,null,null,101003835,null,101003835,1654800,50
1,12,null,null,null,101003806,null,101003806,971520,50
1,12,null,null,null,101003770,null,101003770,851628,50
1,12,null,null,null,101003829,null,101003829,3000738,50
1,12,null,null,null,101003824,null,101003824,1161120,50
1,12,null,null,null,101003810,null,101003810,1948800,50
1,12,null,null,null,101003790,null,101003790,851628,50
1,12,null,null,null,101003862,null,101003862,2540832,50
1,12,null,null,null,101003850,null,101003850,838152,50
1,12,null,null,null,101003772,null,101003772,850722,50
1,12,null,null,null,101003870,null,101003870,532752,50
1,12,null,null,null,101003816,null,101003816,1095318,50
1,12,null,null,null,101003962,null,101003962,288000,50
1,12,null,null,null,101003933,null,101003933,288514,50
1,12,null,null,null,101003952,null,101003952,577670,50
1,12,null,null,null,101003812,null,101003812,591942,50
1,12,null,null,null,101003884,null,101003884,0,50
1,12,null,null,null,101003939,null,101003939,560000,50
1,12,null,null,null,101003963,null,101003963,288000,50
1,12,null,null,null,101003931,null,101003931,276640,50
1,12,null,null,null,101003900,null,101003900,720000,50
1,12,null,null,null,101003881,null,101003881,0,50
1,12,null,null,null,101003626,null,101003626,1445784,50
1,12,null,null,null,101003878,null,101003878,838152,50
1,12,null,null,null,101003985,null,101003985,0,50
1,12,null,null,null,101003979,null,101003979,0,50
1,12,null,null,null,101003981,null,101003981,72000,50
1,12,null,null,null,101003986,null,101003986,0,50
1,12,null,null,null,101003976,null,101003976,0,50
1,12,null,null,null,101003904,null,101003904,711030,50
1,12,null,null,null,101003800,null,101003800,240000,50
1,12,null,null,null,101003898,null,101003898,960000,50
1,12,null,null,null,101003745,null,101003745,886878,50
1,12,null,null,null,101003668,null,101003668,746232,50
1,12,null,null,null,101003786,null,101003786,3559188,50
1,12,null,null,null,101003975,null,101003975,0,50
1,12,null,null,null,101003865,null,101003865,1092630,50
1,12,null,null,null,101003934,null,101003934,202314,50
1,12,null,null,null,101003987,null,101003987,0,50
1,12,null,null,null,101003625,null,101003625,483552,50
1,12,null,null,null,101003719,null,101003719,2754000,50
1,12,null,null,null,101003940,null,101003940,756000,50
1,12,null,null,null,101003586,null,101003586,378096,50
1,12,null,null,null,101003423,null,101003423,721932,50
1,12,null,null,null,101003412,null,101003412,0,50
1,12,null,null,null,101003885,null,101003885,0,50
1,12,null,null,null,101003780,null,101003780,596742,50
1,12,null,null,null,101003677,null,101003677,1103718,50
1,12,null,null,null,101003503,null,101003503,602784,50
1,12,null,null,null,101003769,null,101003769,838368,50
1,12,null,null,null,101003887,null,101003887,0,50
1,12,null,null,null,101003701,null,101003701,599184,50
1,12,null,null,null,101003876,null,101003876,960000,50
1,12,null,null,null,101003980,null,101003980,48432,50
1,12,null,null,null,101003439,null,101003439,758526,50
1,12,null,null,null,101000164,null,101000164,0,50
1,12,null,null,null,101001068,null,101001068,355308,50
1,12,null,null,null,101001049,null,101001049,0,50
1,12,null,null,null,101000828,null,101000828,0,50
1,12,null,null,null,101000668,null,101000668,1135660,50
1,12,null,null,null,101001119,null,101001119,0,50
1,12,null,null,null,101000056,null,101000056,0,50
1,12,null,null,null,101000555,null,101000555,0,50
1,12,null,null,null,101001084,null,101001084,894240,50
1,12,null,null,null,101000606,null,101000606,0,50
1,12,null,null,null,101000203,null,101000203,0,50
1,12,null,null,null,101001326,null,101001326,303480,50
1,12,null,null,null,101000554,null,101000554,544320,50
1,12,null,null,null,101001428,null,101001428,290592,50
1,12,null,null,null,101002197,null,101002197,1236264,50
1,12,null,null,null,101001698,null,101001698,421968,50
1,12,null,null,null,101002969,null,101002969,702336,50
1,12,null,null,null,101002962,null,101002962,697368,50
1,12,null,null,null,101002792,null,101002792,1486392,50
1,12,null,null,null,101002813,null,101002813,0,50
1,12,null,null,null,101002948,null,101002948,1021824,50
1,12,null,null,null,101002877,null,101002877,1103154,50
1,12,null,null,null,101002495,null,101002495,0,50
1,12,null,null,null,101002417,null,101002417,645348,50
1,12,null,null,null,101003031,null,101003031,2007450,50
1,12,null,null,null,101003140,null,101003140,934944,50
1,12,null,null,null,101003035,null,101003035,854718,50
1,12,null,null,null,101003049,null,101003049,1922808,50
1,12,null,null,null,101003229,null,101003229,616242,50
1,12,null,null,null,101003293,null,101003293,1456386,50
1,12,null,null,null,101003357,null,101003357,1061976,50
1,12,null,null,null,101003315,null,101003315,1079136,50
1,12,null,null,null,101003276,null,101003276,2496000,50
1,12,null,null,null,101003324,null,101003324,853062,50
1,12,null,null,null,101003422,null,101003422,1924722,50
1,12,null,null,null,101003385,null,101003385,596484,50
1,12,null,null,null,101003378,null,101003378,853308,50
1,12,null,null,null,101003390,null,101003390,627864,50
1,12,null,null,null,101003458,null,101003458,759786,50
1,12,null,null,null,101003428,null,101003428,580128,50
1,12,null,null,null,101003406,null,101003406,1315272,50
1,12,null,null,null,101003483,null,101003483,847416,50
1,12,null,null,null,101003444,null,101003444,1453548,50
1,12,null,null,null,101003388,null,101003388,836844,50
1,12,null,null,null,101003512,null,101003512,1111506,50
1,12,null,null,null,101003527,null,101003527,920472,50
1,12,null,null,null,101002988,null,101002988,637620,50
1,12,null,null,null,101003531,null,101003531,499014,50
1,12,null,null,null,101003505,null,101003505,2003946,50
1,12,null,null,null,101003648,null,101003648,1086194,50
1,12,null,null,null,101003650,null,101003650,1120464,50
1,12,null,null,null,101003755,null,101003755,1031628,50
1,12,null,null,null,101003691,null,101003691,1087830,50
1,12,null,null,null,101003639,null,101003639,923118,50
1,12,null,null,null,101003674,null,101003674,684000,50
1,12,null,null,null,101003697,null,101003697,0,50
1,12,null,null,null,101003683,null,101003683,591942,50
1,12,null,null,null,101003636,null,101003636,469152,50
1,12,null,null,null,101003750,null,101003750,864210,50
1,12,null,null,null,101003781,null,101003781,591942,50
1,12,null,null,null,101003779,null,101003779,591942,50
1,12,null,null,null,101003818,null,101003818,889920,50
1,12,null,null,null,101003777,null,101003777,851628,50
1,12,null,null,null,101003851,null,101003851,960000,50
1,12,null,null,null,101003867,null,101003867,794290,50
1,12,null,null,null,101003775,null,101003775,752688,50
1,12,null,null,null,101003849,null,101003849,1920000,50
1,12,null,null,null,101003903,null,101003903,638276,50
1,12,null,null,null,101003951,null,101003951,280778,50
1,12,null,null,null,101003923,null,101003923,1088000,50
1,12,null,null,null,101003811,null,101003811,1086720,50
1,12,null,null,null,101003910,null,101003910,0,50
1,12,null,null,null,101003825,null,101003825,889920,50
1,12,null,null,null,101003956,null,101003956,1600000,50
1,12,null,null,null,101003880,null,101003880,0,50
1,12,null,null,null,101003917,null,101003917,1280000,50
1,12,null,null,null,101003929,null,101003929,868406,50
1,12,null,null,null,101003984,null,101003984,144000,50
1,12,null,null,null,101003920,null,101003920,1408000,50
1,12,null,null,null,101003911,null,101003911,967140,50
1,12,null,null,null,101003413,null,101003413,831412,50
1,12,null,null,null,101003727,null,101003727,597756,50
1,12,null,null,null,101003654,null,101003654,971520,50
1,12,null,null,null,101003541,null,101003541,1137336,50
1,12,null,null,null,101003837,null,101003837,588548,50
1,12,null,null,null,101003893,null,101003893,0,50
1,12,null,null,null,101003978,null,101003978,0,50
1,12,null,null,null,101003733,null,101003733,889920,50
1,12,null,null,null,101003737,null,101003737,918720,50
